"models","params","target","forecast_date"
"CEID-Walk",0,"1 wk ahead inc case","2021-07-05"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-07-05"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-07-05"
"CU-select",0,"1 wk ahead inc case","2021-07-05"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-07-05"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-07-05"
"MUNI-ARIMA",0,"1 wk ahead inc case","2021-07-05"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-07-05"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-07-05"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-07-05"
"SteveMcConnell-CovidComplete",0.330048253404994,"4 wk ahead inc death","2021-07-12"
"UMass-MechBayes",0.252883199684979,"4 wk ahead inc death","2021-07-12"
"CU-select",0.150697222202106,"4 wk ahead inc death","2021-07-12"
"Karlen-pypm",0.47740128791614,"4 wk ahead inc death","2021-07-12"
"RobertWalraven-ESG",0,"4 wk ahead inc death","2021-07-12"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-07-12"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-07-12"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-07-12"
"JHU_CSSE-DECOM",0,"4 wk ahead inc death","2021-07-12"
"Microsoft-DeepSTIA",0,"4 wk ahead inc death","2021-07-12"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-07-12"
"MUNI-ARIMA",0,"4 wk ahead inc death","2021-07-12"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-07-12"
"JHU_IDD-CovidSP",0,"4 wk ahead inc death","2021-07-12"
"CEID-Walk",0,"4 wk ahead inc death","2021-07-12"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-07-12"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-07-12"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-07-12"
"USC-SI_kJalpha",0,"4 wk ahead inc death","2021-07-12"
"SteveMcConnell-CovidComplete",0.241996189319869,"4 wk ahead cum death","2021-07-12"
"Karlen-pypm",0.550675441854433,"4 wk ahead cum death","2021-07-12"
"BPagano-RtDriven",0.209286035264343,"4 wk ahead cum death","2021-07-12"
"UMass-MechBayes",0,"4 wk ahead cum death","2021-07-12"
"Microsoft-DeepSTIA",0,"4 wk ahead cum death","2021-07-12"
"JHU_CSSE-DECOM",0,"4 wk ahead cum death","2021-07-12"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-07-12"
"CU-select",0,"4 wk ahead cum death","2021-07-12"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-07-12"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-07-12"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-07-12"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-07-12"
"CEID-Walk",0,"4 wk ahead cum death","2021-07-12"
"RobertWalraven-ESG",0,"4 wk ahead cum death","2021-07-12"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-07-12"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-07-12"
"JHU_IDD-CovidSP",0,"4 wk ahead cum death","2021-07-12"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-07-12"
"LANL-GrowthRate",-0.130761341612118,"4 wk ahead inc case","2021-07-12"
"RobertWalraven-ESG",0.400148765390355,"4 wk ahead inc case","2021-07-12"
"UVA-Ensemble",0.386314397762668,"4 wk ahead inc case","2021-07-12"
"IEM_MED-CovidProject",0.255141297784982,"4 wk ahead inc case","2021-07-12"
"JHUAPL-Bucky",0.113790451718235,"4 wk ahead inc case","2021-07-12"
"CU-select",0.346973467130814,"4 wk ahead inc case","2021-07-12"
"MUNI-ARIMA",0,"4 wk ahead inc case","2021-07-12"
"Microsoft-DeepSTIA",0,"4 wk ahead inc case","2021-07-12"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-07-12"
"Karlen-pypm",0,"4 wk ahead inc case","2021-07-12"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-07-12"
"CEID-Walk",0,"4 wk ahead inc case","2021-07-12"
"JHU_IDD-CovidSP",0,"4 wk ahead inc case","2021-07-12"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-07-12"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-07-12"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-07-12"
"SteveMcConnell-CovidComplete",0.216363934285334,"3 wk ahead inc death","2021-07-12"
"UMass-MechBayes",0.469480868126179,"3 wk ahead inc death","2021-07-12"
"Karlen-pypm",0.413149677355166,"3 wk ahead inc death","2021-07-12"
"CU-select",0.135442203914899,"3 wk ahead inc death","2021-07-12"
"RobertWalraven-ESG",0,"3 wk ahead inc death","2021-07-12"
"LANL-GrowthRate",0,"3 wk ahead inc death","2021-07-12"
"JHU_CSSE-DECOM",0,"3 wk ahead inc death","2021-07-12"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-07-12"
"Microsoft-DeepSTIA",0,"3 wk ahead inc death","2021-07-12"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-07-12"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-07-12"
"MUNI-ARIMA",0,"3 wk ahead inc death","2021-07-12"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-07-12"
"CEID-Walk",0,"3 wk ahead inc death","2021-07-12"
"JHU_IDD-CovidSP",0,"3 wk ahead inc death","2021-07-12"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-07-12"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-07-12"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-07-12"
"USC-SI_kJalpha",0,"3 wk ahead inc death","2021-07-12"
"SteveMcConnell-CovidComplete",0.413582798272271,"3 wk ahead cum death","2021-07-12"
"Karlen-pypm",0.416471270317194,"3 wk ahead cum death","2021-07-12"
"BPagano-RtDriven",0.171292987831173,"3 wk ahead cum death","2021-07-12"
"UMass-MechBayes",0,"3 wk ahead cum death","2021-07-12"
"JHU_CSSE-DECOM",0,"3 wk ahead cum death","2021-07-12"
"Microsoft-DeepSTIA",0,"3 wk ahead cum death","2021-07-12"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-07-12"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-07-12"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-07-12"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-07-12"
"CEID-Walk",0,"3 wk ahead cum death","2021-07-12"
"CU-select",0,"3 wk ahead cum death","2021-07-12"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-07-12"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-07-12"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-07-12"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-07-12"
"JHU_IDD-CovidSP",0,"3 wk ahead cum death","2021-07-12"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-07-12"
"IEM_MED-CovidProject",0.200004940687137,"3 wk ahead inc case","2021-07-12"
"LANL-GrowthRate",-0.0738025718456694,"3 wk ahead inc case","2021-07-12"
"RobertWalraven-ESG",0.324874423198883,"3 wk ahead inc case","2021-07-12"
"JHU_CSSE-DECOM",0.226021268553494,"3 wk ahead inc case","2021-07-12"
"Karlen-pypm",0.796758162280151,"3 wk ahead inc case","2021-07-12"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-07-12"
"CU-select",0,"3 wk ahead inc case","2021-07-12"
"CEID-Walk",0,"3 wk ahead inc case","2021-07-12"
"MUNI-ARIMA",0,"3 wk ahead inc case","2021-07-12"
"Microsoft-DeepSTIA",0,"3 wk ahead inc case","2021-07-12"
"JHUAPL-Bucky",0,"3 wk ahead inc case","2021-07-12"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-07-12"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-07-12"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-07-12"
"JHU_IDD-CovidSP",0,"3 wk ahead inc case","2021-07-12"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-07-12"
"UMass-MechBayes",0.339701485583475,"2 wk ahead inc death","2021-07-12"
"Karlen-pypm",0.598950232537998,"2 wk ahead inc death","2021-07-12"
"SteveMcConnell-CovidComplete",0.030900831348743,"2 wk ahead inc death","2021-07-12"
"epiforecasts-ensemble1",0.0403201785293506,"2 wk ahead inc death","2021-07-12"
"JHU_CSSE-DECOM",0.127953670198439,"2 wk ahead inc death","2021-07-12"
"Microsoft-DeepSTIA",0,"2 wk ahead inc death","2021-07-12"
"LANL-GrowthRate",0,"2 wk ahead inc death","2021-07-12"
"RobertWalraven-ESG",0,"2 wk ahead inc death","2021-07-12"
"CU-select",0,"2 wk ahead inc death","2021-07-12"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-07-12"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-07-12"
"MUNI-ARIMA",0,"2 wk ahead inc death","2021-07-12"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-07-12"
"CEID-Walk",0,"2 wk ahead inc death","2021-07-12"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-07-12"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-07-12"
"JHU_IDD-CovidSP",0,"2 wk ahead inc death","2021-07-12"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-07-12"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-07-12"
"SteveMcConnell-CovidComplete",0.227709132073965,"2 wk ahead cum death","2021-07-12"
"Karlen-pypm",0.592897684364331,"2 wk ahead cum death","2021-07-12"
"Microsoft-DeepSTIA",0.180013852766933,"2 wk ahead cum death","2021-07-12"
"UMass-MechBayes",0,"2 wk ahead cum death","2021-07-12"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-07-12"
"BPagano-RtDriven",0,"2 wk ahead cum death","2021-07-12"
"JHU_CSSE-DECOM",0,"2 wk ahead cum death","2021-07-12"
"CEID-Walk",0,"2 wk ahead cum death","2021-07-12"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-07-12"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-07-12"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-07-12"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-07-12"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-07-12"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-07-12"
"CU-select",0,"2 wk ahead cum death","2021-07-12"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-07-12"
"JHU_IDD-CovidSP",0,"2 wk ahead cum death","2021-07-12"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-07-12"
"Microsoft-DeepSTIA",0.355292690928565,"2 wk ahead inc case","2021-07-12"
"Karlen-pypm",0.593496376247868,"2 wk ahead inc case","2021-07-12"
"JHU_CSSE-DECOM",0.267968734676844,"2 wk ahead inc case","2021-07-12"
"CEID-Walk",0,"2 wk ahead inc case","2021-07-12"
"LANL-GrowthRate",0,"2 wk ahead inc case","2021-07-12"
"RobertWalraven-ESG",0,"2 wk ahead inc case","2021-07-12"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-07-12"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-07-12"
"CU-select",0,"2 wk ahead inc case","2021-07-12"
"MUNI-ARIMA",0,"2 wk ahead inc case","2021-07-12"
"COVIDhub-baseline",0,"2 wk ahead inc case","2021-07-12"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-07-12"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-07-12"
"JHU_IDD-CovidSP",0,"2 wk ahead inc case","2021-07-12"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-07-12"
"UMass-MechBayes",0.503506713724451,"1 wk ahead inc death","2021-07-12"
"SteveMcConnell-CovidComplete",-0.019966096394047,"1 wk ahead inc death","2021-07-12"
"Karlen-pypm",0.21307598999002,"1 wk ahead inc death","2021-07-12"
"Microsoft-DeepSTIA",0.149585913766924,"1 wk ahead inc death","2021-07-12"
"LANL-GrowthRate",0.14050179021474,"1 wk ahead inc death","2021-07-12"
"epiforecasts-ensemble1",0.0624814648520228,"1 wk ahead inc death","2021-07-12"
"BPagano-RtDriven",0,"1 wk ahead inc death","2021-07-12"
"RobertWalraven-ESG",0,"1 wk ahead inc death","2021-07-12"
"JHU_CSSE-DECOM",0,"1 wk ahead inc death","2021-07-12"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-07-12"
"CU-select",0,"1 wk ahead inc death","2021-07-12"
"CEID-Walk",0,"1 wk ahead inc death","2021-07-12"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-07-12"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-07-12"
"MUNI-ARIMA",0,"1 wk ahead inc death","2021-07-12"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-07-12"
"JHU_IDD-CovidSP",0,"1 wk ahead inc death","2021-07-12"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-07-12"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-07-12"
"Microsoft-DeepSTIA",0.149731235971452,"1 wk ahead cum death","2021-07-12"
"Karlen-pypm",0.166160468873476,"1 wk ahead cum death","2021-07-12"
"SteveMcConnell-CovidComplete",0.00975396878455622,"1 wk ahead cum death","2021-07-12"
"BPagano-RtDriven",0.174405479351174,"1 wk ahead cum death","2021-07-12"
"epiforecasts-ensemble1",0.500000000000001,"1 wk ahead cum death","2021-07-12"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-07-12"
"JHU_CSSE-DECOM",0,"1 wk ahead cum death","2021-07-12"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-07-12"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-07-12"
"CEID-Walk",0,"1 wk ahead cum death","2021-07-12"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-07-12"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-07-12"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-07-12"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-07-12"
"CU-select",0,"1 wk ahead cum death","2021-07-12"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-07-12"
"JHU_IDD-CovidSP",0,"1 wk ahead cum death","2021-07-12"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-07-12"
"Karlen-pypm",0.614081951232433,"1 wk ahead inc case","2021-07-12"
"Microsoft-DeepSTIA",0.4865144062668,"1 wk ahead inc case","2021-07-12"
"JHU_CSSE-DECOM",0,"1 wk ahead inc case","2021-07-12"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-07-12"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-07-12"
"CEID-Walk",0,"1 wk ahead inc case","2021-07-12"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-07-12"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-07-12"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-07-12"
"CU-select",0,"1 wk ahead inc case","2021-07-12"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-07-12"
"MUNI-ARIMA",0,"1 wk ahead inc case","2021-07-12"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-07-12"
"JHU_IDD-CovidSP",0,"1 wk ahead inc case","2021-07-12"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-07-12"
"SteveMcConnell-CovidComplete",0.572580248123218,"4 wk ahead inc death","2021-07-19"
"UMass-MechBayes",0.252053057147441,"4 wk ahead inc death","2021-07-19"
"CU-select",0.325786112120776,"4 wk ahead inc death","2021-07-19"
"RobertWalraven-ESG",0,"4 wk ahead inc death","2021-07-19"
"Karlen-pypm",0,"4 wk ahead inc death","2021-07-19"
"IHME-CurveFit",0,"4 wk ahead inc death","2021-07-19"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-07-19"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-07-19"
"JHU_CSSE-DECOM",0,"4 wk ahead inc death","2021-07-19"
"Microsoft-DeepSTIA",0,"4 wk ahead inc death","2021-07-19"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-07-19"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-07-19"
"MUNI-ARIMA",0,"4 wk ahead inc death","2021-07-19"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-07-19"
"CEID-Walk",0,"4 wk ahead inc death","2021-07-19"
"PSI-DRAFT",0,"4 wk ahead inc death","2021-07-19"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-07-19"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-07-19"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-07-19"
"USC-SI_kJalpha",0,"4 wk ahead inc death","2021-07-19"
"SteveMcConnell-CovidComplete",0.46408906202628,"4 wk ahead cum death","2021-07-19"
"Karlen-pypm",0.537957560903215,"4 wk ahead cum death","2021-07-19"
"UMass-MechBayes",0,"4 wk ahead cum death","2021-07-19"
"BPagano-RtDriven",0,"4 wk ahead cum death","2021-07-19"
"Microsoft-DeepSTIA",0,"4 wk ahead cum death","2021-07-19"
"JHU_CSSE-DECOM",0,"4 wk ahead cum death","2021-07-19"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-07-19"
"CU-select",0,"4 wk ahead cum death","2021-07-19"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-07-19"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-07-19"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-07-19"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-07-19"
"CEID-Walk",0,"4 wk ahead cum death","2021-07-19"
"RobertWalraven-ESG",0,"4 wk ahead cum death","2021-07-19"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-07-19"
"PSI-DRAFT",0,"4 wk ahead cum death","2021-07-19"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-07-19"
"IHME-CurveFit",0,"4 wk ahead cum death","2021-07-19"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-07-19"
"LANL-GrowthRate",-0.055674084514297,"4 wk ahead inc case","2021-07-19"
"IEM_MED-CovidProject",1.37662416932133,"4 wk ahead inc case","2021-07-19"
"CEID-Walk",0.0879262691784433,"4 wk ahead inc case","2021-07-19"
"COVIDhub-baseline",0.123275046882326,"4 wk ahead inc case","2021-07-19"
"Microsoft-DeepSTIA",0,"4 wk ahead inc case","2021-07-19"
"MUNI-ARIMA",0,"4 wk ahead inc case","2021-07-19"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-07-19"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-07-19"
"Karlen-pypm",0,"4 wk ahead inc case","2021-07-19"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-07-19"
"JHUAPL-Bucky",0,"4 wk ahead inc case","2021-07-19"
"CU-select",0,"4 wk ahead inc case","2021-07-19"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-07-19"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-07-19"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-07-19"
"SteveMcConnell-CovidComplete",0.321840743075724,"3 wk ahead inc death","2021-07-19"
"UMass-MechBayes",0.258915040782363,"3 wk ahead inc death","2021-07-19"
"Karlen-pypm",0.314564522985727,"3 wk ahead inc death","2021-07-19"
"JHU_CSSE-DECOM",0.0982653168106189,"3 wk ahead inc death","2021-07-19"
"epiforecasts-ensemble1",0.0243469004731371,"3 wk ahead inc death","2021-07-19"
"CU-select",0.168463520326085,"3 wk ahead inc death","2021-07-19"
"RobertWalraven-ESG",0,"3 wk ahead inc death","2021-07-19"
"IHME-CurveFit",0,"3 wk ahead inc death","2021-07-19"
"LANL-GrowthRate",0,"3 wk ahead inc death","2021-07-19"
"Microsoft-DeepSTIA",0,"3 wk ahead inc death","2021-07-19"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-07-19"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-07-19"
"MUNI-ARIMA",0,"3 wk ahead inc death","2021-07-19"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-07-19"
"CEID-Walk",0,"3 wk ahead inc death","2021-07-19"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-07-19"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-07-19"
"PSI-DRAFT",0,"3 wk ahead inc death","2021-07-19"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-07-19"
"USC-SI_kJalpha",0,"3 wk ahead inc death","2021-07-19"
"SteveMcConnell-CovidComplete",0.418374896185898,"3 wk ahead cum death","2021-07-19"
"Karlen-pypm",0.582949225883136,"3 wk ahead cum death","2021-07-19"
"UMass-MechBayes",0,"3 wk ahead cum death","2021-07-19"
"Microsoft-DeepSTIA",0,"3 wk ahead cum death","2021-07-19"
"JHU_CSSE-DECOM",0,"3 wk ahead cum death","2021-07-19"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-07-19"
"BPagano-RtDriven",0,"3 wk ahead cum death","2021-07-19"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-07-19"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-07-19"
"CEID-Walk",0,"3 wk ahead cum death","2021-07-19"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-07-19"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-07-19"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-07-19"
"CU-select",0,"3 wk ahead cum death","2021-07-19"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-07-19"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-07-19"
"PSI-DRAFT",0,"3 wk ahead cum death","2021-07-19"
"IHME-CurveFit",0,"3 wk ahead cum death","2021-07-19"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-07-19"
"LANL-GrowthRate",-0.118459832280998,"3 wk ahead inc case","2021-07-19"
"CEID-Walk",0.130152798862926,"3 wk ahead inc case","2021-07-19"
"COVIDhub-baseline",0.164415847503152,"3 wk ahead inc case","2021-07-19"
"Karlen-pypm",1.33322973961248,"3 wk ahead inc case","2021-07-19"
"Microsoft-DeepSTIA",0,"3 wk ahead inc case","2021-07-19"
"MUNI-ARIMA",0,"3 wk ahead inc case","2021-07-19"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-07-19"
"JHUAPL-Bucky",0,"3 wk ahead inc case","2021-07-19"
"RobertWalraven-ESG",0,"3 wk ahead inc case","2021-07-19"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-07-19"
"CU-select",0,"3 wk ahead inc case","2021-07-19"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-07-19"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-07-19"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-07-19"
"UMass-MechBayes",0.176722759306082,"2 wk ahead inc death","2021-07-19"
"Microsoft-DeepSTIA",0.063003256714849,"2 wk ahead inc death","2021-07-19"
"Karlen-pypm",0.36360703754138,"2 wk ahead inc death","2021-07-19"
"SteveMcConnell-CovidComplete",0.153053120236236,"2 wk ahead inc death","2021-07-19"
"epiforecasts-ensemble1",0.0213298655268177,"2 wk ahead inc death","2021-07-19"
"JHU_CSSE-DECOM",0.133875749695707,"2 wk ahead inc death","2021-07-19"
"LANL-GrowthRate",0.212405609312146,"2 wk ahead inc death","2021-07-19"
"RobertWalraven-ESG",0,"2 wk ahead inc death","2021-07-19"
"CU-select",0,"2 wk ahead inc death","2021-07-19"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-07-19"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-07-19"
"CEID-Walk",0,"2 wk ahead inc death","2021-07-19"
"MUNI-ARIMA",0,"2 wk ahead inc death","2021-07-19"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-07-19"
"IHME-CurveFit",0,"2 wk ahead inc death","2021-07-19"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-07-19"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-07-19"
"PSI-DRAFT",0,"2 wk ahead inc death","2021-07-19"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-07-19"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-07-19"
"Microsoft-DeepSTIA",0.383074733162005,"2 wk ahead cum death","2021-07-19"
"SteveMcConnell-CovidComplete",0.268335681787511,"2 wk ahead cum death","2021-07-19"
"Karlen-pypm",0.349013452535218,"2 wk ahead cum death","2021-07-19"
"UMass-MechBayes",0,"2 wk ahead cum death","2021-07-19"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-07-19"
"JHU_CSSE-DECOM",0,"2 wk ahead cum death","2021-07-19"
"BPagano-RtDriven",0,"2 wk ahead cum death","2021-07-19"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-07-19"
"CEID-Walk",0,"2 wk ahead cum death","2021-07-19"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-07-19"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-07-19"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-07-19"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-07-19"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-07-19"
"CU-select",0,"2 wk ahead cum death","2021-07-19"
"PSI-DRAFT",0,"2 wk ahead cum death","2021-07-19"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-07-19"
"IHME-CurveFit",0,"2 wk ahead cum death","2021-07-19"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-07-19"
"Karlen-pypm",1.03987284626007,"2 wk ahead inc case","2021-07-19"
"COVIDhub-baseline",0.034858241604397,"2 wk ahead inc case","2021-07-19"
"Microsoft-DeepSTIA",0.195073179541495,"2 wk ahead inc case","2021-07-19"
"JHU_CSSE-DECOM",0.129319162958164,"2 wk ahead inc case","2021-07-19"
"CEID-Walk",0,"2 wk ahead inc case","2021-07-19"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-07-19"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-07-19"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-07-19"
"RobertWalraven-ESG",0,"2 wk ahead inc case","2021-07-19"
"MUNI-ARIMA",0,"2 wk ahead inc case","2021-07-19"
"LANL-GrowthRate",0,"2 wk ahead inc case","2021-07-19"
"CU-select",0,"2 wk ahead inc case","2021-07-19"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-07-19"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-07-19"
"UMass-MechBayes",0.113396474251736,"1 wk ahead inc death","2021-07-19"
"Microsoft-DeepSTIA",0.0427641908037921,"1 wk ahead inc death","2021-07-19"
"JHU_CSSE-DECOM",0.378065164637096,"1 wk ahead inc death","2021-07-19"
"SteveMcConnell-CovidComplete",0.0707713223799193,"1 wk ahead inc death","2021-07-19"
"Karlen-pypm",0.178326957801105,"1 wk ahead inc death","2021-07-19"
"epiforecasts-ensemble1",0.0655079703383417,"1 wk ahead inc death","2021-07-19"
"RobertWalraven-ESG",0.0163234880013343,"1 wk ahead inc death","2021-07-19"
"LANL-GrowthRate",0.149240313394219,"1 wk ahead inc death","2021-07-19"
"BPagano-RtDriven",0,"1 wk ahead inc death","2021-07-19"
